id,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],failure_probability,risk_level
102651,301.7,311.0,1435,44.8,144,0.00338478124454074,Low
133299,300.3,309.1,1704,30.3,178,0.00338478124454074,Low
82736,300.2,309.4,1457,44.5,98,0.00338478124454074,Low
108593,302.2,310.9,1609,31.0,5,0.00338478124454074,Low
71815,300.8,310.8,1686,27.8,79,0.00338478124454074,Low
2847,299.6,310.9,1520,38.5,71,0.00338478124454074,Low
26658,301.0,310.7,1525,37.6,116,0.00338478124454074,Low
122718,299.9,310.4,1485,45.9,153,0.00338478124454074,Low
130611,300.3,311.4,1570,35.5,187,0.00338478124454074,Low
52078,298.9,309.6,1645,35.8,166,0.00338478124454074,Low
116081,301.4,311.0,1517,39.0,125,0.00338478124454074,Low
9126,301.2,310.6,1567,34.5,109,0.00338478124454074,Low
104091,301.7,310.1,1543,34.8,9,0.00338478124454074,Low
42301,300.1,309.4,1352,27.4,44,0.00338478124454074,Low
76799,297.4,308.6,1546,37.7,164,0.00338478124454074,Low
72781,298.0,307.7,1389,49.7,202,0.00338478124454074,Low
90159,297.2,308.5,1482,39.3,171,0.00338478124454074,Low
53011,302.0,310.9,1662,34.6,206,0.00338478124454074,Low
30405,297.3,308.6,1590,35.7,160,0.00338478124454074,Low
43775,300.4,311.2,1386,53.4,169,0.00338478124454074,Low
58178,300.6,309.6,1564,33.3,30,0.00338478124454074,Low
83415,298.8,309.7,1529,36.9,136,0.00338478124454074,Low
37669,301.5,310.6,1459,40.7,193,0.00338478124454074,Low
64000,303.4,312.8,1449,43.9,50,0.00338478124454074,Low
75680,298.1,308.6,1372,45.7,108,0.00338478124454074,Low
72737,296.8,307.5,1466,54.8,43,0.00338478124454074,Low
88553,298.8,308.5,1438,51.4,0,0.00338478124454074,Low
121340,298.1,307.6,1546,38.4,146,0.00338478124454074,Low
29921,299.1,308.3,1533,42.4,110,0.00338478124454074,Low
846,298.5,309.5,1539,34.3,132,0.00338478124454074,Low
123,302.6,310.5,1539,33.6,154,0.00338478124454074,Low
23818,298.8,310.2,1623,37.2,177,0.00338478124454074,Low
58064,301.8,310.5,1725,33.9,114,0.00338478124454074,Low
28324,297.8,307.2,1859,21.7,186,0.00338478124454074,Low
127222,300.8,311.8,1430,43.4,223,0.00338478124454074,Low
67632,298.1,308.0,1338,54.2,33,0.00338478124454074,Low
22604,302.7,310.4,1489,36.4,25,0.00338478124454074,Low
123725,302.3,310.2,1339,46.8,22,0.00338478124454074,Low
82598,301.9,310.3,1485,46.3,73,0.00338478124454074,Low
67833,300.2,311.8,1483,44.7,210,0.00338478124454074,Low
91886,300.4,311.6,1452,44.6,5,0.00338478124454074,Low
124504,301.9,310.8,1650,32.1,94,0.00338478124454074,Low
18243,302.1,310.7,1609,32.0,91,0.00338478124454074,Low
96172,296.9,308.0,1431,44.4,92,0.00338478124454074,Low
23202,300.3,309.2,1567,36.1,196,0.00338478124454074,Low
17238,299.3,308.4,1402,47.7,24,0.00338478124454074,Low
57,298.9,310.2,1487,42.9,9,0.00338478124454074,Low
31042,303.6,312.6,1499,45.7,160,0.00338478124454074,Low
55822,301.5,310.9,1891,31.6,122,0.00338478124454074,Low
82741,300.7,312.1,1412,46.3,87,0.00338478124454074,Low
129638,302.5,312.0,1553,33.7,131,0.00338478124454074,Low
22023,300.7,311.5,1635,32.4,213,0.00338478124454074,Low
93565,297.4,308.6,1418,43.0,85,0.00338478124454074,Low
116437,297.2,308.7,1551,38.6,114,0.00338478124454074,Low
89647,303.5,311.9,1344,47.3,93,0.00338478124454074,Low
17596,298.4,309.3,1553,35.2,132,0.00338478124454074,Low
37011,300.8,312.5,1372,47.5,67,0.00338478124454074,Low
2849,300.8,311.7,1665,30.7,207,0.00338478124454074,Low
118773,298.0,308.0,1626,33.0,64,0.00338478124454074,Low
18179,303.3,311.5,1590,33.3,227,0.00338478124454074,Low
122164,300.7,310.6,1826,25.1,19,0.00338478124454074,Low
93698,302.5,310.5,1466,42.5,208,0.00338478124454074,Low
47035,301.1,310.8,1450,44.2,15,0.00338478124454074,Low
120311,300.0,309.4,1280,59.2,165,0.00338478124454074,Low
106121,302.4,310.5,1639,31.9,157,0.00338478124454074,Low
36834,298.2,307.9,1429,49.9,139,0.00338478124454074,Low
135025,297.3,308.7,1445,41.9,0,0.00338478124454074,Low
31857,302.5,310.4,1525,38.6,194,0.00338478124454074,Low
50101,298.9,308.2,1202,55.6,30,0.00338478124454074,Low
66729,299.7,309.3,1460,39.7,98,0.00338478124454074,Low
26455,299.8,310.2,1635,30.9,176,0.00338478124454074,Low
30820,300.5,310.8,1709,26.3,68,0.00338478124454074,Low
5058,302.8,310.5,1501,40.9,3,0.00338478124454074,Low
76223,301.2,310.1,1650,29.8,73,0.00338478124454074,Low
123182,300.3,309.3,1572,34.8,194,0.00338478124454074,Low
61102,299.3,308.8,1569,37.8,188,0.00338478124454074,Low
76853,301.3,311.0,1542,35.8,80,0.00338478124454074,Low
125143,304.0,313.2,1409,46.0,197,0.00338478124454074,Low
47384,298.1,308.3,1463,50.3,74,0.00338478124454074,Low
68587,300.5,309.9,1556,37.4,101,0.00338478124454074,Low
90642,297.5,308.6,1530,37.8,157,0.00338478124454074,Low
20658,301.4,310.7,1332,52.8,121,0.00338478124454074,Low
58776,297.9,307.8,1360,48.7,199,0.00338478124454074,Low
130337,298.6,309.2,1542,34.6,9,0.00338478124454074,Low
55577,298.5,309.2,1597,32.1,143,0.00338478124454074,Low
27643,303.7,312.2,1568,34.1,94,0.00338478124454074,Low
46426,297.8,307.3,1602,31.9,2,0.00338478124454074,Low
58397,302.5,310.2,1441,45.8,132,0.00338478124454074,Low
22001,299.3,308.5,1389,51.9,142,0.00338478124454074,Low
105670,301.9,309.6,1439,41.7,51,0.00338478124454074,Low
2616,298.8,309.8,1618,40.6,11,0.00338478124454074,Low
81011,300.7,310.5,1396,50.1,77,0.00338478124454074,Low
22710,301.5,310.5,1528,44.5,198,0.00338478124454074,Low
85129,301.3,310.0,1563,37.1,0,0.00338478124454074,Low
25221,299.6,310.2,1512,44.0,66,0.00338478124454074,Low
6711,301.5,310.6,1498,41.4,83,0.00338478124454074,Low
82534,300.8,312.4,1454,48.1,107,0.00338478124454074,Low
110698,300.4,309.8,1449,47.8,150,0.00338478124454074,Low
106498,303.9,313.1,1343,38.8,14,0.00338478124454074,Low
114271,302.1,311.5,1467,22.7,194,0.00338478124454074,Low
46309,299.6,310.2,1670,30.8,146,0.00338478124454074,Low
71219,300.9,310.4,1519,34.6,124,0.00338478124454074,Low
132928,299.6,309.2,1511,37.9,104,0.00338478124454074,Low
86740,300.2,311.6,1477,44.9,20,0.00338478124454074,Low
69305,304.0,313.0,1397,52.0,113,0.00338478124454074,Low
110384,298.4,307.7,1626,31.1,166,0.00338478124454074,Low
90641,300.4,309.7,1507,40.7,154,0.00338478124454074,Low
14910,300.2,311.7,1435,39.7,165,0.00338478124454074,Low
50439,297.2,308.3,1544,36.3,139,0.00338478124454074,Low
41125,300.2,311.7,1501,39.9,160,0.00338478124454074,Low
102741,297.8,307.4,1533,36.5,15,0.00338478124454074,Low
8157,299.6,309.4,1643,32.9,146,0.00338478124454074,Low
127570,300.5,309.3,1420,45.5,91,0.00338478124454074,Low
5595,298.7,309.6,1662,30.5,68,0.00338478124454074,Low
126444,299.2,308.4,1468,39.9,199,0.00338478124454074,Low
96703,300.7,310.6,1645,29.8,60,0.00338478124454074,Low
43082,300.5,311.9,1463,38.2,94,0.00338478124454074,Low
75251,302.0,309.9,1542,37.0,197,0.00338478124454074,Low
33620,298.1,307.8,1628,31.1,203,0.00338478124454074,Low
60257,301.3,310.8,1490,43.0,119,0.00338478124454074,Low
116258,300.2,311.6,1456,45.6,169,0.00338478124454074,Low
83232,301.3,311.1,1450,45.9,82,0.00338478124454074,Low
67851,298.1,307.7,1388,48.1,125,0.00338478124454074,Low
32832,298.9,310.0,1372,56.8,174,0.00338478124454074,Low
69907,302.0,310.6,1364,47.3,191,0.00338478124454074,Low
130300,297.5,308.6,1631,35.8,26,0.00338478124454074,Low
104070,298.1,308.8,1650,30.8,76,0.00338478124454074,Low
4490,298.1,308.6,1439,33.4,24,0.00338478124454074,Low
73814,296.6,307.7,1556,37.4,110,0.00338478124454074,Low
95724,302.0,310.0,1642,31.8,124,0.00338478124454074,Low
114509,297.6,309.5,1530,36.2,63,0.00338478124454074,Low
65956,303.7,312.7,1390,47.3,0,0.00338478124454074,Low
13581,300.6,309.6,1448,46.4,80,0.00338478124454074,Low
16879,300.7,310.6,1557,35.3,95,0.00338478124454074,Low
4085,299.0,308.6,1463,46.4,103,0.00338478124454074,Low
40777,298.6,309.5,1687,36.7,47,0.00338478124454074,Low
128987,300.0,309.6,1715,24.2,46,0.00338478124454074,Low
29513,299.0,310.6,1390,52.1,7,0.00338478124454074,Low
4710,297.3,308.1,1532,36.9,179,0.00338478124454074,Low
11712,299.0,308.5,1689,32.1,192,0.00338478124454074,Low
75425,301.5,310.6,1524,38.2,119,0.00338478124454074,Low
25866,302.2,311.7,1430,49.2,2,0.00338478124454074,Low
47360,300.7,311.7,1432,45.8,6,0.00338478124454074,Low
132398,298.8,309.8,1441,44.8,2,0.00338478124454074,Low
100629,299.8,309.2,1469,44.9,23,0.00338478124454074,Low
18405,300.3,309.2,1639,32.8,73,0.00338478124454074,Low
62800,300.3,309.9,1543,46.5,164,0.00338478124454074,Low
136083,299.0,308.5,1689,48.5,192,0.00338478124454074,Low
33956,300.4,309.6,1565,41.9,6,0.00338478124454074,Low
64131,301.1,312.4,1573,34.2,126,0.00338478124454074,Low
62744,298.0,308.6,1523,36.7,217,0.00338478124454074,Low
33389,297.3,308.6,1472,39.0,14,0.00338478124454074,Low
88192,302.5,312.0,1314,46.8,28,0.00338478124454074,Low
15214,300.5,309.8,1367,43.8,125,0.00338478124454074,Low
99083,304.0,313.1,1488,43.1,91,0.00338478124454074,Low
53417,298.3,309.1,1454,45.1,138,0.00338478124454074,Low
29739,298.6,310.1,1416,43.8,0,0.00338478124454074,Low
48744,297.4,308.5,1569,34.3,84,0.00338478124454074,Low
46249,300.4,311.8,1591,42.0,182,0.00338478124454074,Low
51853,302.8,312.0,1556,36.8,162,0.00338478124454074,Low
11003,299.1,310.2,1365,52.3,155,0.00338478124454074,Low
43358,298.2,308.4,1584,37.3,158,0.00338478124454074,Low
121714,300.8,312.3,1375,55.2,197,0.00338478124454074,Low
52945,300.9,310.8,1468,36.6,16,0.00338478124454074,Low
116424,297.5,308.9,1454,40.1,98,0.00338478124454074,Low
81848,300.6,310.2,1558,41.9,19,0.00338478124454074,Low
109998,302.4,311.1,1436,42.8,26,0.00338478124454074,Low
8679,298.2,307.8,1498,47.5,60,0.00338478124454074,Low
13651,300.1,311.5,1369,54.8,44,0.00338478124454074,Low
13417,297.5,309.4,1809,24.3,49,0.00338478124454074,Low
46576,302.4,310.7,1549,42.8,31,0.00338478124454074,Low
128643,301.6,310.5,1475,50.5,160,0.00338478124454074,Low
67688,303.5,311.9,1491,39.4,16,0.00338478124454074,Low
26675,299.7,309.6,1444,41.1,8,0.00338478124454074,Low
132239,298.3,308.0,1451,47.1,16,0.00338478124454074,Low
82413,299.2,308.4,1534,39.0,0,0.00338478124454074,Low
91846,296.1,307.1,1482,43.5,14,0.00338478124454074,Low
30592,303.0,311.1,1944,23.5,137,0.00338478124454074,Low
89696,300.7,309.5,1541,49.6,48,0.00338478124454074,Low
12688,299.4,309.1,1526,42.3,192,0.00338478124454074,Low
4018,300.0,310.2,1321,45.6,124,0.00338478124454074,Low
10423,296.6,307.6,1547,40.2,98,0.00338478124454074,Low
76053,300.6,311.1,1509,40.4,114,0.00338478124454074,Low
45489,301.7,310.6,1617,34.1,212,0.00338478124454074,Low
34769,299.6,309.2,1645,30.8,31,0.00338478124454074,Low
46622,300.1,309.2,1731,28.5,148,0.00338478124454074,Low
28483,300.8,309.7,1438,41.9,189,0.00338478124454074,Low
49810,297.5,308.5,1382,45.5,2,0.00338478124454074,Low
70634,298.6,309.6,1481,38.8,21,0.00338478124454074,Low
64859,301.7,310.7,1450,43.0,5,0.00338478124454074,Low
118465,300.2,309.2,1732,33.7,20,0.00338478124454074,Low
6392,298.5,309.3,1761,26.0,124,0.00338478124454074,Low
45312,296.9,307.7,1464,51.9,6,0.00338478124454074,Low
113573,301.5,310.6,1558,39.3,79,0.00338478124454074,Low
124985,302.2,311.2,1406,50.5,162,0.00338478124454074,Low
5811,299.1,308.4,1603,31.1,148,0.00338478124454074,Low
131162,301.5,310.5,1460,36.7,25,0.00338478124454074,Low
128534,299.0,309.5,1519,37.9,154,0.00338478124454074,Low
37105,299.0,308.5,1433,50.1,190,0.00338478124454074,Low
127068,300.5,311.7,1845,23.2,222,0.00338478124454074,Low
132844,300.6,309.4,1450,43.2,96,0.00338478124454074,Low
11831,300.6,310.2,1374,51.9,18,0.00338478124454074,Low
32576,297.6,309.2,1519,37.6,32,0.00338478124454074,Low
36304,299.0,308.6,1436,45.0,108,0.00338478124454074,Low
11210,300.9,310.8,1701,26.0,44,0.00338478124454074,Low
23740,300.9,311.3,1458,41.4,100,0.00338478124454074,Low
80128,301.4,310.7,1453,44.5,208,0.00338478124454074,Low
3953,300.6,310.7,1517,39.8,69,0.00338478124454074,Low
133113,301.3,311.0,1470,40.6,108,0.00338478124454074,Low
72391,298.9,308.2,1328,31.5,11,0.00338478124454074,Low
3180,300.7,310.9,1369,44.1,98,0.00338478124454074,Low
35336,298.1,307.4,1438,43.6,141,0.00338478124454074,Low
82018,301.2,310.1,1314,62.6,106,0.00338478124454074,Low
104426,297.3,308.3,1517,39.1,121,0.00338478124454074,Low
11587,302.3,311.3,1752,27.8,123,0.00338478124454074,Low
24546,298.3,308.1,1528,38.9,176,0.00338478124454074,Low
81384,303.3,311.1,1594,42.4,60,0.00338478124454074,Low
84854,302.2,311.6,1464,41.9,181,0.00338478124454074,Low
92856,299.6,309.2,1713,26.5,124,0.00338478124454074,Low
55582,295.7,306.2,1477,52.0,101,0.00338478124454074,Low
13334,300.6,310.4,1407,49.7,155,0.00338478124454074,Low
37116,298.8,308.8,1329,56.0,171,0.00338478124454074,Low
40403,302.4,311.2,1227,42.0,167,0.00338478124454074,Low
86617,298.2,308.9,1562,43.0,181,0.00338478124454074,Low
15521,300.5,311.4,1452,40.4,104,0.00338478124454074,Low
10563,301.9,310.7,1802,48.8,78,0.00338478124454074,Low
38259,299.7,309.1,1412,49.2,85,0.00338478124454074,Low
96511,302.2,311.1,1323,48.4,68,0.00338478124454074,Low
32664,299.7,308.9,1681,27.8,161,0.00338478124454074,Low
51173,299.8,309.1,1774,26.2,205,0.00338478124454074,Low
126703,300.3,310.6,1386,56.8,86,0.00338478124454074,Low
98896,298.4,309.5,1512,38.5,106,0.00338478124454074,Low
136208,302.4,311.0,1636,44.2,106,0.00338478124454074,Low
7344,296.9,308.0,1539,38.4,122,0.00338478124454074,Low
103485,298.3,309.1,1470,40.9,78,0.00338478124454074,Low
131620,300.2,310.3,1329,53.0,59,0.00338478124454074,Low
35813,302.3,310.9,1398,47.3,33,0.00338478124454074,Low
107246,301.3,311.1,1573,21.9,189,0.00338478124454074,Low
78761,298.0,307.3,1738,28.4,48,0.00338478124454074,Low
19873,298.7,309.2,1449,42.3,74,0.00338478124454074,Low
50247,300.7,310.8,1383,43.9,43,0.00338478124454074,Low
35391,300.5,311.4,1651,28.5,51,0.00338478124454074,Low
43533,300.0,309.3,1523,43.8,138,0.00338478124454074,Low
89940,299.5,309.3,1642,28.2,28,0.00338478124454074,Low
69788,299.1,310.5,1419,43.8,106,0.00338478124454074,Low
48120,298.8,310.0,1593,41.4,192,0.00338478124454074,Low
30616,302.5,311.9,1471,46.7,140,0.00338478124454074,Low
62182,300.5,311.0,1372,45.3,7,0.00338478124454074,Low
117221,298.0,308.7,1540,38.2,104,0.00338478124454074,Low
55,299.8,311.2,1533,32.1,144,0.00338478124454074,Low
136380,300.2,311.6,1547,40.8,153,0.00338478124454074,Low
73815,298.0,309.0,1569,33.2,124,0.00338478124454074,Low
4552,302.4,310.7,1402,50.9,157,0.00338478124454074,Low
49425,297.5,309.2,1391,56.7,31,0.00338478124454074,Low
73361,297.4,309.3,1642,34.4,218,0.00338478124454074,Low
124073,302.7,310.5,1551,35.9,135,0.00338478124454074,Low
97376,298.6,308.4,1399,46.6,188,0.00338478124454074,Low
57271,300.1,311.7,1753,28.9,100,0.00338478124454074,Low
3108,297.4,308.6,1488,41.4,73,0.00338478124454074,Low
59521,301.2,311.7,1816,24.5,7,0.00338478124454074,Low
11699,297.6,308.5,1827,35.9,71,0.00338478124454074,Low
75130,299.2,308.5,1490,37.8,166,0.00338478124454074,Low
111871,299.1,310.5,1486,46.9,62,0.00338478124454074,Low
124806,297.2,308.1,1770,27.2,179,0.00338478124454074,Low
127901,304.0,313.0,1654,32.0,113,0.00338478124454074,Low
15232,299.9,309.4,1521,38.9,85,0.00338478124454074,Low
73241,301.3,310.7,1518,36.5,52,0.00338478124454074,Low
36434,297.6,308.8,1353,46.0,158,0.00338478124454074,Low
75880,298.2,307.8,1551,36.9,70,0.00338478124454074,Low
123453,300.4,311.4,1936,41.1,66,0.00338478124454074,Low
9241,300.5,311.0,1522,38.5,148,0.00338478124454074,Low
74719,300.5,309.3,1469,46.8,94,0.00338478124454074,Low
72234,300.7,311.2,1489,45.9,162,0.00338478124454074,Low
84235,299.6,310.9,1498,42.4,207,0.00338478124454074,Low
42414,298.4,309.2,1360,53.8,2,0.00338478124454074,Low
33921,300.4,312.0,1646,36.9,113,0.00338478124454074,Low
45545,297.9,307.6,1504,40.2,180,0.00338478124454074,Low
133949,298.4,309.0,1423,45.9,91,0.00338478124454074,Low
22415,301.3,310.8,1450,47.0,66,0.00338478124454074,Low
63234,297.4,308.3,1451,41.7,18,0.00338478124454074,Low
67776,301.0,310.9,1451,43.3,197,0.00338478124454074,Low
84715,302.1,311.6,1542,37.2,202,0.00338478124454074,Low
118123,300.1,310.1,1487,49.3,61,0.00338478124454074,Low
126595,298.9,310.6,1357,47.8,9,0.00338478124454074,Low
114457,301.3,310.0,1543,54.8,186,0.00338478124454074,Low
21402,298.3,309.0,1489,40.6,89,0.00338478124454074,Low
8192,297.5,309.6,1366,45.9,79,0.00338478124454074,Low
101700,297.6,309.6,1469,48.0,59,0.00338478124454074,Low
119756,300.7,310.1,1657,32.3,170,0.00338478124454074,Low
48747,300.9,311.1,1445,41.5,133,0.00338478124454074,Low
60360,300.3,309.6,1513,35.2,166,0.00338478124454074,Low
70486,301.1,311.2,1419,46.6,43,0.00338478124454074,Low
107032,300.1,311.3,1487,41.0,126,0.00338478124454074,Low
59035,298.0,309.9,1452,44.2,43,0.00338478124454074,Low
128813,297.5,308.6,1480,39.8,101,0.00338478124454074,Low
62234,297.5,309.7,1471,37.7,197,0.00338478124454074,Low
32974,299.3,309.3,1823,24.3,125,0.00338478124454074,Low
41423,298.8,310.2,1583,50.4,116,0.00338478124454074,Low
96204,300.3,310.2,1439,39.0,41,0.00338478124454074,Low
23881,298.0,307.6,1549,40.8,176,0.00338478124454074,Low
27041,300.4,309.3,1807,25.4,166,0.00338478124454074,Low
88613,299.3,309.1,1680,30.8,112,0.00338478124454074,Low
106180,301.8,310.8,1631,29.6,3,0.00338478124454074,Low
104034,298.1,307.7,1791,27.7,93,0.00338478124454074,Low
61401,298.7,309.6,1391,48.2,103,0.00338478124454074,Low
19681,302.3,310.8,1511,35.8,24,0.00338478124454074,Low
58480,301.0,310.6,1507,42.1,12,0.00338478124454074,Low
109485,301.5,310.5,1784,25.6,216,0.00338478124454074,Low
69387,297.4,308.5,1410,45.3,0,0.00338478124454074,Low
1958,300.1,309.3,1714,32.1,141,0.00338478124454074,Low
76412,300.2,311.5,1401,54.3,73,0.00338478124454074,Low
130977,300.5,310.6,1515,36.6,5,0.00338478124454074,Low
119367,301.4,310.5,1425,45.1,0,0.00338478124454074,Low
43665,303.8,312.5,1462,46.6,198,0.00338478124454074,Low
81370,298.2,307.8,1521,36.2,70,0.00338478124454074,Low
29867,298.1,308.9,1499,37.6,25,0.00338478124454074,Low
72467,298.0,309.2,1458,37.7,87,0.00338478124454074,Low
66787,300.7,310.2,1492,46.0,5,0.00338478124454074,Low
75611,300.3,311.7,1545,48.4,7,0.00338478124454074,Low
48058,296.6,307.4,1530,42.7,70,0.00338478124454074,Low
12064,297.1,307.8,1335,49.8,181,0.00338478124454074,Low
131148,298.2,308.3,1564,37.0,41,0.00338478124454074,Low
121249,298.0,309.2,1731,28.7,0,0.00338478124454074,Low
54465,297.4,308.2,1454,39.2,7,0.00338478124454074,Low
76976,301.5,311.1,1434,49.6,129,0.00338478124454074,Low
15073,301.7,310.9,1516,39.5,25,0.00338478124454074,Low
11302,301.7,309.9,1447,47.4,157,0.00338478124454074,Low
66278,297.3,308.9,1555,34.7,164,0.00338478124454074,Low
105223,301.8,310.7,1547,42.1,72,0.00338478124454074,Low
9818,300.2,309.8,1295,63.9,15,0.00338478124454074,Low
115575,300.3,311.6,1515,34.5,48,0.00338478124454074,Low
30620,298.4,308.1,1452,42.1,80,0.00338478124454074,Low
104963,301.1,312.4,1480,45.7,124,0.00338478124454074,Low
89818,301.3,311.0,1536,47.7,191,0.00338478124454074,Low
79763,303.9,313.3,1435,44.9,99,0.00338478124454074,Low
78476,297.7,308.8,1477,37.0,0,0.00338478124454074,Low
771,300.6,310.8,1616,35.1,174,0.00338478124454074,Low
120417,297.5,308.4,1610,32.7,195,0.00338478124454074,Low
126518,300.1,311.4,1383,44.2,40,0.00338478124454074,Low
2162,298.8,309.9,1430,44.1,158,0.00338478124454074,Low
54684,301.0,310.7,1418,46.3,199,0.00338478124454074,Low
133766,298.3,309.4,1772,27.1,115,0.00338478124454074,Low
42652,302.4,311.8,1476,41.9,99,0.00338478124454074,Low
101103,299.7,309.2,1540,39.4,22,0.00338478124454074,Low
26680,301.5,310.6,1382,55.1,90,0.00338478124454074,Low
35242,299.6,308.8,1636,32.2,65,0.00338478124454074,Low
130743,302.0,310.6,1549,34.5,10,0.00338478124454074,Low
96710,300.9,310.4,1644,31.4,67,0.00338478124454074,Low
59850,301.2,310.8,1461,48.2,17,0.00338478124454074,Low
53648,302.6,312.2,1520,44.1,208,0.00338478124454074,Low
108238,296.4,307.4,1444,40.7,48,0.00338478124454074,Low
59118,297.2,308.7,1487,38.5,86,0.00338478124454074,Low
89355,301.3,310.5,1429,39.2,146,0.00338478124454074,Low
97627,295.6,306.0,1669,29.0,161,0.00338478124454074,Low
37213,297.8,309.9,1669,28.8,17,0.00338478124454074,Low
51028,297.6,309.5,1512,38.5,68,0.00338478124454074,Low
94730,298.5,309.5,1513,38.5,15,0.00338478124454074,Low
29928,299.1,310.6,1423,47.0,163,0.00338478124454074,Low
13133,298.4,308.9,1557,32.0,29,0.00338478124454074,Low
50404,297.5,308.6,1446,41.0,139,0.00338478124454074,Low
5076,299.1,308.8,1596,36.0,171,0.00338478124454074,Low
134294,302.3,311.8,1505,44.1,148,0.00338478124454074,Low
116243,297.2,308.7,1513,42.1,78,0.00338478124454074,Low
74843,295.6,306.2,1435,49.8,168,0.00338478124454074,Low
2292,301.5,311.1,1546,40.2,94,0.00338478124454074,Low
96722,300.7,311.1,1478,36.0,24,0.00338478124454074,Low
66272,300.5,311.4,1550,45.3,58,0.00338478124454074,Low
50405,301.4,310.4,1567,35.2,139,0.00338478124454074,Low
112991,297.4,308.4,1505,37.7,5,0.00338478124454074,Low
53921,297.8,307.5,1373,51.0,98,0.00338478124454074,Low
106129,298.6,309.8,1437,48.2,136,0.00338478124454074,Low
45822,303.6,312.4,1345,54.1,126,0.00338478124454074,Low
123743,301.8,310.5,1567,44.4,119,0.00338478124454074,Low
17649,300.7,310.7,1393,47.1,50,0.00338478124454074,Low
42818,296.9,307.8,1414,43.7,236,0.00338478124454074,Low
