id,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
55244,L56473,L,298.2,309.0,1437,38.0,15,0,0,0,0,0,0
11527,M18591,M,302.2,311.2,1436,53.0,168,0,0,0,0,0,0
15017,H35398,H,300.7,310.8,1346,52.0,49,0,0,0,0,0,0
43893,L49496,L,299.2,308.8,1720,29.4,70,0,0,0,0,0,0
100197,L51697,L,302.6,310.3,1463,42.1,119,0,0,0,0,0,0
77953,L55367,L,299.6,311.0,1495,42.2,201,0,0,0,0,0,0
15474,M18108,M,301.0,309.7,1562,36.8,146,0,0,0,0,0,0
97384,L49958,L,300.1,309.4,1395,50.2,119,0,0,0,0,0,0
118868,L49086,L,297.9,307.6,1430,52.4,17,0,0,0,0,0,0
39236,M24800,M,298.3,308.1,1437,48.6,89,0,0,0,0,0,0
127409,M17053,M,299.5,308.9,1448,49.5,74,0,0,0,0,0,0
109479,M16600,M,298.5,307.9,1640,46.3,0,0,0,0,0,0,0
71253,L52758,L,302.4,312.2,1546,40.1,92,0,0,0,0,0,0
56298,M23914,M,297.3,308.4,1376,50.1,96,0,0,0,0,0,0
18220,L55086,L,300.7,312.4,1372,51.0,142,0,0,0,0,0,0
66691,L53557,L,300.1,309.7,1534,38.4,92,0,0,0,0,0,0
93319,L49095,L,298.0,307.7,1399,53.0,202,0,0,0,0,0,0
94431,L52540,L,303.3,312.6,1610,44.0,120,0,0,0,0,0,0
16387,L47258,L,298.8,308.9,1603,51.5,98,0,0,0,0,0,0
14997,L50882,L,302.0,311.0,1583,30.7,15,0,0,0,0,0,0
60762,L48368,L,297.3,308.4,1452,43.0,36,0,0,0,0,0,0
131500,L47454,L,298.1,308.0,1452,47.6,94,0,0,0,0,0,0
31815,M21003,M,301.0,310.9,1575,43.5,150,0,0,0,0,0,0
91430,M17699,M,299.7,309.4,1362,48.9,148,0,0,0,0,0,0
87240,M22815,M,300.9,311.9,1755,28.1,35,0,0,0,0,0,0
110844,L49303,L,299.3,309.0,1389,45.1,115,0,0,0,0,0,0
132389,L47871,L,297.7,309.1,1452,42.7,56,0,0,0,0,0,0
39365,L47765,L,297.6,309.6,1424,45.5,220,0,0,0,0,0,0
77207,L49442,L,299.1,308.3,1420,52.4,48,0,0,0,0,0,0
56665,L49902,L,299.6,309.4,1458,38.4,115,0,0,0,0,0,0
110035,M20296,M,302.9,312.5,1376,57.1,54,0,0,0,0,0,0
11413,L56470,L,298.2,309.0,1565,36.1,87,0,0,0,0,0,0
68579,L54885,L,300.5,311.7,1541,35.2,55,0,0,0,0,0,0
114424,L47773,L,297.5,309.7,1612,31.1,141,0,0,0,0,0,0
65320,L50035,L,300.5,309.3,1594,37.2,221,0,0,0,0,0,0
72418,L51434,L,302.5,311.0,1384,48.1,114,0,1,0,0,0,1
26315,L50640,L,301.5,310.3,1526,36.8,28,0,0,0,0,0,0
35082,M20320,M,303.0,312.3,1422,42.6,113,0,0,0,0,0,0
9777,M17150,M,299.5,308.9,1323,50.5,114,0,0,0,0,0,0
132422,M17096,M,299.3,308.5,1433,43.1,186,0,0,0,0,0,0
52821,L53250,L,300.9,310.7,1419,49.2,26,0,0,0,0,0,0
19837,L50015,L,300.3,309.1,1609,34.9,173,0,0,0,0,0,0
108558,L51843,L,303.3,311.4,1341,44.7,9,0,1,0,0,0,1
114613,L55806,L,297.4,308.2,1402,37.8,41,0,0,0,0,0,0
62163,M24229,M,297.9,308.3,1470,36.8,74,0,0,0,0,0,0
42716,L49769,L,298.9,308.7,1602,31.2,187,0,0,0,0,0,0
121796,L55040,L,300.5,312.0,1415,44.6,17,0,0,0,0,0,0
23097,L56343,L,297.6,308.6,1390,46.7,20,0,0,0,0,0,0
97716,M17851,M,300.7,309.5,1441,43.2,20,0,0,0,0,0,0
12301,L52537,L,303.4,312.7,1664,32.8,130,0,0,0,0,0,0
49739,M20509,M,302.7,311.9,1282,59.4,205,0,0,0,0,0,0
113410,M21228,M,300.0,309.6,1423,48.7,76,0,0,0,0,0,0
55307,H30594,H,297.3,308.3,1421,48.8,229,1,0,0,0,0,1
85196,L56911,L,298.8,310.0,1446,42.3,149,0,0,0,0,0,0
15098,L51733,L,302.6,310.5,1466,41.2,0,0,0,0,0,0,0
16531,L50111,L,300.7,309.7,1373,45.5,76,0,0,0,0,0,0
73432,L47480,L,297.8,308.4,1469,45.3,134,0,0,0,0,0,0
51631,L47938,L,296.8,308.0,1734,25.5,231,0,0,0,0,0,0
63832,L50128,L,300.7,309.5,1498,39.5,72,0,0,0,0,0,0
87563,L55925,L,297.3,308.6,1597,36.1,64,0,0,0,0,0,0
61494,L50508,L,301.5,310.6,1566,36.1,129,0,0,0,0,0,0
57081,L55256,L,300.3,311.8,1548,33.7,119,0,0,0,0,0,0
11933,M23629,M,297.6,308.6,1433,48.7,76,0,0,0,0,0,0
131976,L55482,L,298.7,310.1,1356,31.1,49,0,0,0,0,0,0
86161,L54503,L,299.9,310.4,1436,51.2,173,0,0,0,0,0,0
114344,L50169,L,300.4,309.8,1388,54.6,133,0,0,0,0,0,0
107627,M21491,M,301.5,310.5,1587,33.3,98,0,0,0,0,0,0
31827,M18819,M,302.3,311.1,1500,37.4,137,0,0,0,0,0,0
64200,L56160,L,297.0,307.6,1513,33.1,124,0,0,0,0,0,0
7064,H31197,H,298.3,308.0,1658,30.2,52,0,0,0,0,0,0
31598,L47648,L,297.3,308.7,1733,23.4,129,0,0,0,0,0,0
54825,L50095,L,300.5,309.5,1255,62.1,74,0,0,0,0,0,0
64029,L48756,L,298.3,308.4,1636,35.3,0,0,0,0,0,0,0
20238,L48994,L,298.1,307.7,1650,34.6,138,0,0,0,0,0,0
37530,L50950,L,302.3,311.1,1477,47.9,142,0,0,0,0,0,0
21215,L54308,L,300.6,310.0,1331,61.9,104,0,0,0,0,0,0
109834,L52140,L,303.9,312.6,1339,44.0,156,0,0,0,0,0,0
107881,L54717,L,300.4,311.1,1472,40.6,187,0,0,0,0,0,0
60929,L51236,L,302.0,310.9,1469,40.4,144,0,0,0,0,0,0
115601,L50486,L,301.4,310.5,1432,38.3,74,0,0,0,0,0,0
108098,M18104,M,301.0,309.6,1397,32.1,57,0,0,0,0,0,0
95502,M18285,M,301.5,310.5,1523,39.2,157,0,0,0,0,0,0
39731,L52782,L,302.9,312.1,1334,52.7,88,0,0,0,0,0,0
45785,L52866,L,302.3,311.7,1433,44.8,89,0,0,0,0,0,0
42919,M17275,M,299.1,308.8,1397,49.9,2,0,0,0,0,0,0
62929,L56146,L,297.1,307.8,1348,57.4,90,0,0,0,0,0,0
75175,M22956,M,300.2,311.7,1482,39.8,171,0,0,0,0,0,0
15924,L50250,L,300.0,309.1,1441,28.3,110,0,0,0,0,0,0
92470,L53794,L,301.7,310.6,1324,54.0,66,0,0,0,0,0,0
61272,L52643,L,302.6,312.3,1784,27.9,150,0,0,0,0,0,0
74905,L49055,L,298.3,308.0,1764,31.4,96,0,0,0,0,0,0
42904,L48709,L,298.1,309.0,1557,49.8,56,0,0,0,0,0,0
47358,L50640,L,301.5,310.3,1446,43.1,28,0,0,0,0,0,0
65972,L54863,L,300.7,311.7,1418,51.4,222,0,0,0,0,0,0
120221,M20195,M,303.3,312.4,1505,37.4,76,0,0,0,0,0,0
40487,H38482,H,297.1,308.2,1566,35.2,128,0,0,0,0,0,0
114520,L56911,L,298.9,310.1,1492,40.2,25,0,0,0,0,0,0
132084,L53255,L,301.0,310.9,1553,36.5,199,0,0,0,0,0,0
62598,L54774,L,300.2,311.3,1290,67.5,21,0,0,0,0,0,0
8045,L52785,L,302.9,311.9,1476,40.3,92,0,0,0,0,0,0
76359,M21705,M,301.3,311.5,1648,32.4,37,0,0,0,0,0,0
4832,M23953,M,297.3,308.0,1566,35.0,196,0,0,0,0,0,0
136008,H38593,H,297.9,309.1,1435,32.8,49,0,0,0,0,0,0
109398,H36744,H,299.8,310.2,1519,36.6,191,0,0,0,0,0,0
114370,L49193,L,298.6,308.4,1491,41.4,38,0,0,0,0,0,0
35607,L51260,L,302.0,310.4,1543,34.3,9,0,0,0,0,0,0
73829,L56774,L,299.1,310.3,1609,33.3,43,0,0,0,0,0,0
108153,M23305,M,298.8,310.0,1451,50.7,8,0,0,0,0,0,0
107475,L47471,L,298.2,308.3,1431,54.3,26,0,0,0,0,0,0
87668,L51323,L,301.7,310.1,1403,47.4,37,0,0,0,0,0,0
135580,M21986,M,300.7,310.0,1708,33.9,100,0,0,0,0,0,0
91491,L52892,L,302.2,311.9,1429,47.0,154,0,0,0,0,0,0
9600,L49212,L,298.8,308.5,1389,42.9,83,0,0,0,0,0,0
15516,L48634,L,299.1,310.4,1434,46.9,87,0,0,0,0,0,0
115812,L48554,L,299.0,310.2,1523,37.5,5,0,0,0,0,0,0
1094,M15163,M,297.8,308.5,1539,38.2,44,0,0,0,0,0,0
300,L49631,L,299.1,308.7,1431,42.4,93,0,0,0,0,0,0
36656,L47187,L,298.2,308.6,1492,38.5,14,0,0,0,0,0,0
75178,H33197,H,302.2,310.8,1597,31.8,11,0,0,0,0,0,0
107626,M16843,M,298.1,307.6,1519,38.2,163,0,0,0,0,0,0
85131,L55208,L,300.7,311.8,1435,40.8,228,0,0,0,0,0,0
67706,L56487,L,298.3,309.0,1503,43.4,148,0,0,0,0,0,0
119646,L48708,L,298.1,308.4,1442,43.1,45,0,0,0,0,0,0
5182,L54056,L,300.8,311.2,1544,37.5,89,0,0,0,0,0,0
120257,H33160,H,302.5,311.3,1475,42.8,89,0,0,0,0,0,0
26086,L47390,L,298.3,308.7,1738,28.3,124,0,0,0,0,0,0
75345,L54162,L,300.7,311.1,1427,47.1,129,0,0,0,0,0,0
3927,L53011,L,301.3,310.9,1624,32.3,112,0,0,0,0,0,0
7340,L55348,L,299.7,311.1,1690,37.5,150,0,0,0,0,0,0
53020,L54860,L,300.5,311.7,1455,43.4,155,0,0,0,0,0,0
91001,M23843,M,297.0,307.7,1869,22.0,130,0,0,0,0,0,0
63156,M19148,M,301.7,310.1,1491,43.2,195,0,0,0,0,0,0
122456,L51760,L,303.0,311.2,1494,37.0,69,0,0,0,0,0,0
39347,L52897,L,302.3,312.0,1471,45.7,165,0,0,0,0,0,0
40512,L55737,L,298.2,309.0,1546,40.6,76,0,0,0,0,0,0
91629,L51551,L,302.0,309.8,1596,37.6,199,0,0,0,0,0,0
55664,L50920,L,302.3,311.2,1566,37.0,118,0,0,0,0,0,0
87954,L49461,L,299.3,308.7,1510,38.9,98,0,0,0,0,0,0
53871,L54977,L,300.0,311.5,1695,30.3,63,0,0,0,0,0,0
70453,L48395,L,296.8,307.9,1540,38.6,199,0,0,0,0,0,0
31726,M21829,M,300.8,311.1,1312,58.5,116,0,0,0,0,0,0
97572,M16243,M,298.8,310.2,1331,49.0,121,0,0,0,0,0,0
127353,L56170,L,297.2,307.9,1498,38.4,146,0,0,0,0,0,0
97891,L47227,L,298.8,309.2,1445,43.4,7,0,0,0,0,0,0
12884,L55792,L,297.6,308.4,1429,44.5,25,0,0,0,0,0,0
125847,L51851,L,303.3,311.4,1511,43.4,79,0,0,0,0,0,0
503,L47778,L,297.6,309.6,1609,31.6,174,0,0,0,0,0,0
40847,M18353,M,301.9,311.0,1638,35.4,127,0,0,0,0,0,0
130846,M19025,M,302.2,310.7,1398,48.0,96,0,0,0,0,0,0
103202,L53757,L,301.4,310.4,1388,44.2,188,0,0,0,0,0,0
104259,M24753,M,298.9,309.6,1284,50.0,7,0,0,0,0,0,0
15631,L50247,L,300.1,309.5,1430,44.6,101,0,0,0,0,0,0
92619,L54978,L,300.1,311.5,1812,28.3,139,0,0,0,0,0,0
102031,L47183,L,298.2,308.6,1429,46.5,5,0,0,0,0,0,0
9817,M23350,M,298.5,309.6,1452,58.7,123,0,0,0,0,0,0
56414,L54210,L,300.6,310.6,1487,42.9,74,0,0,0,0,0,0
18598,L49085,L,297.9,307.6,1968,20.2,176,0,0,0,0,0,0
74553,L49191,L,298.6,308.4,1444,46.4,34,0,0,0,0,0,1
121984,M17819,M,300.6,309.6,1423,46.7,62,0,0,0,0,0,0
118131,L55886,L,297.2,308.4,1360,45.6,39,0,0,0,0,0,0
116617,L49484,L,299.2,308.8,1474,40.6,145,0,0,0,0,0,0
127078,L56098,L,297.2,308.2,1457,42.1,188,0,0,0,0,0,0
9441,M16213,M,298.6,310.1,1555,37.6,39,0,0,0,0,0,0
125973,L49659,L,299.0,308.5,1604,33.8,159,0,0,0,0,0,0
45411,L48127,L,295.6,306.2,1429,44.5,51,0,0,0,0,0,0
25470,L48693,L,298.1,308.7,1355,32.9,10,0,0,0,0,0,0
85084,H38309,H,297.4,308.6,1530,39.6,141,0,0,0,0,0,0
24239,L56275,L,297.3,308.1,1458,52.8,0,0,0,0,0,0,0
87691,L50541,L,301.6,310.6,1601,34.2,142,0,0,0,0,0,0
107670,L50092,L,300.6,309.6,1431,42.9,137,0,0,0,0,0,0
60504,L52042,L,303.5,312.1,1450,45.1,114,0,0,0,0,0,0
110096,H36351,H,300.8,311.4,1452,40.1,52,0,0,0,0,0,0
115246,L52904,L,302.3,311.9,1433,41.6,183,0,0,0,0,0,0
131766,L53273,L,301.0,310.8,1489,36.2,5,0,0,0,0,0,0
59161,M17086,M,299.6,309.1,1488,41.0,160,0,0,0,0,0,0
4972,L54668,L,300.4,311.7,1564,43.6,157,0,0,0,0,0,0
72940,L55458,L,298.8,310.5,1464,46.4,59,0,0,0,0,0,0
93648,L52763,L,302.5,312.0,1458,37.9,43,0,0,0,0,0,0
91125,H35428,H,300.6,310.6,1618,32.8,102,0,0,0,0,0,0
127880,L47874,L,297.6,309.1,1478,50.0,62,0,0,0,0,0,0
50226,M23613,M,297.4,308.6,1439,43.9,114,0,0,0,0,0,0
32035,M19840,M,303.7,312.8,1353,51.3,175,0,0,0,0,0,0
24506,L56258,L,297.3,308.1,1486,35.7,156,0,0,0,0,0,0
15148,L53887,L,301.5,310.6,1467,41.8,70,0,0,0,0,0,0
93662,M17209,M,299.3,308.5,1386,42.9,30,0,0,0,0,0,0
14331,L52327,L,304.4,313.6,1555,38.4,44,0,0,0,0,0,0
42516,M16931,M,299.3,309.3,1496,41.6,5,0,0,0,0,0,0
17936,M16236,M,298.8,310.2,1527,31.2,104,0,0,0,0,0,0
70933,L48512,L,299.0,310.3,1823,26.1,221,0,0,0,0,0,0
120958,L52871,L,302.4,311.7,1470,56.4,100,0,0,0,0,0,0
13560,L56164,L,297.2,307.9,1492,42.4,133,0,0,0,0,0,0
84271,L47786,L,297.0,307.8,1412,45.7,38,0,0,0,0,0,0
83409,L53851,L,301.7,310.7,1386,50.3,0,0,0,0,0,0,0
62562,M23799,M,297.4,308.4,1553,39.9,21,0,0,0,0,0,0
59904,H31674,H,299.9,309.2,1410,55.4,40,0,0,0,0,0,0
10429,L54261,L,300.7,310.5,1366,52.6,205,0,0,0,0,0,0
12578,L53340,L,301.0,310.9,1515,39.8,176,0,0,0,0,0,0
112235,M21996,M,300.5,309.9,1672,33.7,148,0,0,0,0,0,0
59103,L54810,L,300.5,311.4,1372,37.7,89,0,0,0,0,0,0
124945,L54162,L,300.7,311.1,1440,51.1,7,0,0,0,0,0,0
93611,M21706,M,301.2,311.6,1556,38.5,3,0,0,0,0,0,0
62587,H35887,H,300.4,309.9,1544,36.3,139,0,0,0,0,0,0
70647,M24070,M,297.9,308.8,2456,32.8,0,0,0,0,0,0,0
3694,L51716,L,302.5,310.5,1540,36.0,70,0,0,0,0,0,0
63144,L49364,L,299.8,309.5,1601,35.6,51,0,0,0,0,0,0
59713,M17586,M,299.7,309.1,1413,43.7,124,0,0,0,0,0,0
2274,L55527,L,298.7,309.6,1706,30.8,178,0,0,0,0,0,0
52973,L54047,L,301.0,311.3,1442,44.8,104,0,0,0,0,0,0
51177,M20809,M,300.6,310.9,1499,40.7,109,0,0,0,0,0,0
130612,M21708,M,301.1,311.3,1389,44.6,8,0,0,0,0,0,0
128853,L54667,L,300.3,311.7,1707,33.5,98,0,0,0,0,0,0
51322,L56224,L,297.4,308.4,1418,49.7,69,0,0,0,0,0,0
64582,M21853,M,300.7,311.0,1680,32.6,181,0,0,0,0,0,0
19024,M15201,M,297.9,309.5,1398,47.9,127,0,0,0,0,0,0
35388,M17521,M,299.9,309.4,1299,52.1,159,0,0,0,0,0,0
73301,L54371,L,300.3,310.3,1420,34.1,131,0,0,0,0,0,0
37,L55076,L,300.8,312.4,1618,28.3,119,0,0,0,0,0,0
14045,L54071,L,300.9,311.5,1916,22.9,129,0,0,0,0,0,0
8140,M22501,M,300.4,311.6,1378,47.3,184,0,0,0,0,0,0
88775,H33385,H,302.2,311.5,1625,33.0,127,0,0,0,0,0,0
130195,M18292,M,301.7,310.5,1716,28.2,74,0,0,0,0,0,0
67325,L56204,L,297.3,308.6,1527,41.1,179,0,0,0,0,0,0
58659,L48138,L,295.8,306.3,1547,34.6,84,0,0,0,0,0,0
41566,M16420,M,298.4,309.0,1510,39.9,189,0,0,0,0,0,0
121010,H38406,H,297.2,307.9,1417,37.2,137,0,0,0,0,0,0
63875,L50207,L,300.5,309.5,1734,26.3,0,0,0,0,0,0,0
99379,L55820,L,297.5,308.6,1378,44.5,127,0,0,0,0,0,0
129985,H39290,H,298.8,309.7,1461,46.3,28,0,0,0,0,0,0
46305,L51687,L,302.4,310.3,1709,31.8,100,0,0,0,0,0,0
15262,L48892,L,298.3,308.0,1489,40.0,82,0,0,0,0,0,0
92520,M17862,M,300.2,308.5,1529,36.0,166,0,0,0,0,0,0
65173,M16379,M,297.8,308.9,1620,34.6,28,0,0,0,0,0,0
112464,H36889,H,300.3,311.6,1639,31.1,123,0,0,0,0,0,0
110107,M22316,M,300.2,311.5,1397,50.2,71,0,0,0,0,0,0
129795,L54779,L,300.5,311.0,1381,46.4,14,0,0,0,0,0,0
103722,L50063,L,300.6,309.5,1556,40.0,55,0,0,0,0,0,0
34428,M22606,M,300.4,311.4,1936,23.9,188,0,0,0,0,0,0
132776,L54773,L,300.5,311.2,1379,47.0,205,0,0,0,0,0,0
67001,L47570,L,297.4,308.7,1616,31.4,149,0,0,0,0,0,0
64852,L50638,L,301.5,310.4,1630,35.5,2,0,0,0,0,0,0
20164,L56435,L,298.3,309.0,1429,36.6,197,0,0,0,0,0,0
81175,L47922,L,296.8,308.1,1523,44.2,194,0,0,0,0,0,0
71321,L51764,L,302.8,311.1,1437,41.6,108,0,0,0,0,0,0
595,L55015,L,300.1,311.5,1469,34.7,189,0,0,0,0,0,0
3015,L54073,L,300.9,311.2,1460,37.0,23,0,0,0,0,0,0
82426,L54753,L,300.3,311.1,1512,37.1,160,0,0,0,0,0,0
103707,M16628,M,298.3,307.8,1648,28.0,176,0,0,0,0,0,0
29430,M16351,M,298.0,308.9,1352,52.5,180,0,0,0,0,0,0
46577,L53848,L,301.3,310.5,1476,46.8,206,0,0,0,0,0,0
9569,L54275,L,300.6,310.2,1485,49.9,7,0,0,0,0,0,0
43646,L54757,L,300.4,311.2,1487,47.3,169,0,0,0,0,0,0
45492,L56257,L,297.3,308.1,1566,31.1,20,0,0,0,0,0,0
6765,L47738,L,297.5,309.4,1623,34.6,0,0,0,0,0,0,0
120301,L53668,L,300.7,309.8,1330,54.4,150,0,0,0,0,0,0
12508,M20931,M,300.9,310.8,1452,36.1,184,0,0,0,0,0,0
7472,M20908,M,300.9,310.9,1605,30.9,127,0,0,0,0,0,0
54102,L50880,L,302.1,311.2,1546,37.5,11,0,0,0,0,0,0
70313,L56086,L,297.3,309.0,1469,39.3,143,0,0,0,0,0,0
42887,L51940,L,303.6,311.7,1395,44.6,76,0,0,0,0,0,0
58359,M21096,M,301.3,310.9,1512,36.7,159,0,0,0,0,0,0
4816,M17735,M,300.5,309.4,1378,47.6,31,0,0,0,0,0,0
114501,L50203,L,300.4,309.6,1551,33.7,215,0,0,0,0,0,0
97301,L49729,L,299.4,309.3,1567,36.1,114,0,0,0,0,0,0
86585,L47982,L,296.9,307.8,1571,36.2,102,0,0,0,0,0,0
115446,M20958,M,300.8,310.7,1461,43.7,20,0,0,0,0,0,0
25374,M21551,M,301.6,311.0,1510,41.7,104,0,0,0,0,0,0
50455,H32083,H,299.7,309.3,1448,39.8,214,0,0,0,0,0,0
76020,L56280,L,297.3,308.3,1446,47.6,7,0,0,0,0,0,0
61638,M22063,M,299.9,309.6,1802,24.6,82,0,0,0,0,0,0
87697,M20910,M,300.9,311.1,1457,47.7,133,0,0,0,0,0,0
81665,M20840,M,300.7,310.7,1426,46.5,0,0,0,0,0,0,0
115917,L51459,L,302.0,310.4,1495,37.2,174,0,0,0,0,0,0
109478,L53041,L,301.3,311.0,1554,47.7,57,0,0,0,0,0,0
118872,L51264,L,302.0,310.4,1255,59.1,146,0,0,0,0,0,0
38677,L47349,L,298.4,308.3,1418,49.8,23,0,0,0,0,0,0
60369,L54363,L,300.2,310.3,1351,50.9,182,0,0,0,0,0,0
125380,M17832,M,300.6,309.4,1452,43.6,88,0,0,0,0,0,0
109862,L52962,L,301.7,311.1,1413,39.8,118,0,0,0,0,0,0
8845,L50202,L,300.5,309.7,1404,45.9,143,0,0,0,0,0,0
35227,M16963,M,299.3,309.1,1376,51.3,49,0,0,0,0,0,0
100797,H36351,H,300.6,311.1,1452,40.6,166,0,0,0,0,0,0
44021,L55792,L,298.3,309.7,1429,45.4,181,0,0,0,0,0,0
88835,M24767,M,298.6,309.1,1487,44.1,206,0,0,0,0,0,0
110760,M20505,M,302.5,312.0,1591,47.5,192,0,0,0,0,0,0
36175,L56911,L,298.8,309.9,1363,56.7,124,0,0,0,0,0,0
6213,L55416,L,299.2,310.6,1348,41.1,88,0,0,0,0,0,0
5996,M16866,M,298.5,308.3,1623,33.3,29,0,0,0,0,0,0
75369,L55061,L,300.8,312.4,1490,39.1,79,0,0,0,0,0,0
129139,L55251,L,300.5,312.0,1446,54.1,106,0,0,0,0,0,0
43773,L54716,L,300.1,311.6,1729,31.3,64,0,0,0,0,0,0
76932,L55266,L,300.2,311.7,1492,47.3,150,0,0,0,0,0,0
128340,L50608,L,301.5,310.5,1772,26.5,164,0,0,0,0,0,0
122667,L53974,L,301.3,310.7,1428,55.2,0,0,0,0,0,0,0
117948,M16370,M,298.1,308.7,1504,38.9,0,0,0,0,0,0,0
127094,L56926,L,298.9,310.0,1403,47.0,18,0,0,0,0,0,0
115153,M21804,M,300.7,311.0,1334,51.1,50,0,0,0,0,0,0
109771,M23757,M,297.5,308.7,1610,32.2,133,0,0,0,0,0,0
32161,M17941,M,300.0,309.3,1529,43.8,135,0,0,0,0,0,0
86060,M19891,M,303.8,313.0,1725,45.0,105,0,0,0,0,0,0
126273,M20449,M,302.2,311.7,1635,33.1,158,0,0,0,0,0,0
76653,L52441,L,303.4,312.8,1446,37.9,92,0,0,0,0,0,0
104127,L56356,L,297.9,308.9,1488,40.4,2,0,0,0,0,0,0
87317,L49843,L,299.7,309.5,1500,41.8,76,0,0,0,0,0,0
48984,L53345,L,300.8,310.7,1828,24.6,201,0,0,0,0,0,0
92138,L47919,L,296.9,308.4,1452,43.8,184,0,0,0,0,0,0
78020,L55230,L,300.2,311.5,1401,51.1,174,0,0,0,0,0,0
42092,M21493,M,301.5,310.5,1424,43.5,129,0,0,0,0,0,0
74067,L49211,L,298.8,308.5,1331,62.8,13,0,0,0,0,0,0
4196,L47884,L,297.7,308.9,1751,27.5,84,0,0,0,0,0,0
135210,M24756,M,298.5,308.7,1942,20.9,174,0,0,0,0,0,0
106255,L50470,L,301.3,310.2,1385,53.6,42,0,0,0,0,0,0
116635,L55806,L,297.5,308.3,1402,32.0,41,0,0,0,0,0,0
41378,M19312,M,302.5,310.3,1418,46.7,7,0,0,0,0,0,0
39107,L54384,L,299.8,309.6,1771,26.0,197,0,0,0,0,0,0
49393,L51515,L,301.8,309.8,1376,54.5,23,0,0,0,0,0,0
57417,L52510,L,303.6,312.8,1534,31.9,137,0,0,0,0,0,0
90983,L50866,L,302.0,311.0,1555,37.0,189,0,0,0,0,0,0
122337,L47894,L,297.4,308.6,1609,36.2,168,0,0,0,0,0,0
72167,M16340,M,298.2,309.2,2056,18.8,142,0,0,0,0,0,0
107988,M16396,M,298.2,309.1,1427,38.0,64,0,0,0,0,0,0
89159,H30402,H,296.3,307.4,1626,35.4,154,0,0,0,0,0,0
134916,M24763,M,298.7,309.0,1437,39.1,85,0,0,0,0,0,0
111995,L57070,L,298.8,309.5,1458,41.4,204,0,0,0,0,0,0
33106,L50756,L,301.8,310.4,1454,45.2,118,0,0,0,0,0,0
124618,M17264,M,299.1,308.5,1486,40.2,110,0,0,0,0,0,0
106240,L47786,L,297.0,307.9,1567,34.4,124,0,0,0,0,0,0
10152,L53820,L,301.4,310.4,1400,44.2,174,0,0,0,0,0,0
130630,M15347,M,297.4,309.1,1676,30.9,181,0,0,0,0,0,0
48110,L55785,L,297.4,308.4,1633,33.3,213,0,0,0,0,0,0
104484,M22352,M,300.3,311.7,1536,37.1,4,0,0,0,0,0,0
16174,L53957,L,301.2,310.7,1550,35.7,44,0,0,0,0,0,0
118772,M16931,M,299.4,309.1,1440,41.1,176,0,0,0,0,0,0
2347,L50623,L,301.6,310.5,1391,53.4,201,0,0,0,0,0,0
25949,M23665,M,297.4,308.6,1492,41.6,85,0,0,0,0,0,0
7113,L53848,L,301.4,310.5,1723,30.7,206,0,0,0,0,0,0
22097,L53255,L,301.0,310.9,1609,28.5,91,0,0,0,0,0,0
43303,H32080,H,299.6,309.2,1481,39.4,170,0,0,0,0,0,0
29342,L54815,L,300.3,311.4,1510,38.5,98,0,0,0,0,0,0
5887,H29635,H,298.0,308.1,1456,37.9,199,0,0,0,0,0,0
134767,L50197,L,300.6,309.7,1580,35.8,149,0,0,0,0,0,0
70188,L55138,L,301.0,311.9,1513,39.5,47,0,0,0,0,0,0
115993,L56684,L,299.4,310.3,1440,47.0,21,0,0,0,0,0,0
104874,L48343,L,296.9,307.9,1367,47.3,24,0,0,0,0,0,0
7177,L48397,L,297.0,308.1,1479,43.5,122,0,0,0,0,0,0
45765,M18808,M,302.2,311.2,1626,33.7,0,0,0,0,0,0,0
7312,L54967,L,300.3,311.5,1544,41.9,64,0,0,0,0,0,0
4542,H37587,H,299.9,311.3,1771,27.5,171,0,0,0,0,0,0
55668,L47784,L,297.9,309.8,1452,41.7,33,0,0,0,0,0,0
24106,L49306,L,299.3,309.1,1493,42.5,121,0,0,0,0,0,0
61496,L53225,L,300.7,310.7,1409,42.8,53,0,0,0,0,0,0
64245,L54400,L,299.8,309.7,1543,36.1,127,0,0,0,0,0,0
17294,M22228,M,299.6,310.1,1462,48.3,70,0,0,0,0,0,0
27881,L53479,L,301.2,310.6,1502,39.4,168,0,0,0,0,0,0
62088,L48482,L,298.8,310.2,1505,45.7,46,0,0,0,0,0,0
70956,H31072,H,298.1,307.8,1423,50.4,166,0,0,0,0,0,0
107368,L56323,L,297.6,308.5,1452,42.6,0,0,0,0,0,0,0
128382,L50551,L,301.4,310.7,1425,45.7,105,0,0,0,0,0,0
21027,M22376,M,300.3,311.7,1675,27.0,188,0,0,0,0,0,0
81661,L57163,L,298.7,308.4,1390,42.7,190,0,0,0,0,0,0
131954,L51937,L,303.4,311.7,1387,44.4,196,0,0,0,0,0,0
10003,L55730,L,298.3,309.2,1477,41.2,91,0,0,0,0,0,0
97180,M18976,M,302.0,310.7,1519,39.7,0,0,0,0,0,0,0
2452,M21631,M,301.4,310.8,1962,22.5,28,0,0,0,0,0,0
83772,H31434,H,299.9,308.5,1555,36.9,196,0,0,0,0,0,0
52176,M18431,M,301.7,310.6,1379,27.7,204,0,0,0,0,0,0
9387,M19069,M,302.2,310.8,1297,47.0,3,0,0,0,0,0,0
